region,block_id,longitude,latitude,RESTREND_Slope,Precip_Mean,Precip_CV,VPD_Mean,LST_Mean,Elevation,Slope,TWI,Sand_Percent,Clay_Percent,SOC,Population_2020
Rajasthan,"821,323",73.81114688021299,27.87154425061704,0.007277866440837263,319.12207491650736,2.2667117795289835,2.1841496659117268,39.17628056265753,297,0.9816372394561768,15.108032695292795,56.3,20.9,7.9,0.35119807720184326
Rajasthan,"843,326",75.77761175333161,28.107715164857503,0.005557901897866814,522.0461133932364,1.9649007230673765,1.810818740433506,35.26837139052491,342,0.48200085759162903,15.819428712736752,48.4,23.3,8.8,0.0
Rajasthan,"838,307",75.30400155152387,26.577146017956835,0.009963067167426476,582.5235566925857,2.2316738376579113,1.9154649122959417,35.11979283336465,327,0.11593621224164963,17.244064328680906,33.4,23.2,9.6,0.0
Rajasthan,"811,299",72.92446142646381,26.003319179146363,-0.0027400080562121694,393.33824984458107,2.491699533159067,2.1302785763783616,38.00690144546354,182,0.2828402817249298,16.352108843530736,57.6,18.3,4.8,0.0
Rajasthan,"847,321",76.12650462502582,27.767284240963882,0.009566640072538487,608.2645085000108,2.0158421295533158,1.7429829142351534,33.21684966599541,353,0.0,17.949105442777093,48.4,23.3,11.8,0.0
Rajasthan,"794,313",71.38336825562904,27.113683971794433,-0.006657440498979258,249.6416429893221,2.7159790499439476,2.3351745043913574,41.32928015065403,179,0.5231107473373413,15.737386158917685,59.7,25.2,3.9,0.0
Rajasthan,"804,296",72.22812522409824,25.72522445064634,0.002018779198421384,375.98223740957707,2.671923422492424,2.1812614857710244,38.14584919207703,118,0.2651885747909546,16.41649978890126,50.9,20.9,6.5,0.0
Rajasthan,"792,318",71.22494294347933,27.453545442083758,-7.766104439370241E-4,226.98379873151356,2.672891746984266,2.38020104484606,42.10844048390015,150,1.3992235660552979,14.753400283643233,61.3,22.7,4.1,0.0
Rajasthan,"801,300",71.96589512343174,26.034724549795836,0.004450428701163115,340.81880999427415,2.7410235291363847,2.2092920545265446,38.62905692862249,145,0.6938217878341675,15.454741071177077,47.9,24.1,5.3,0.0
Rajasthan,"796,318",71.56890274907067,27.529643432198547,-9.843151615751163E-4,240.3004530007628,2.552312082960596,2.3760986078325153,41.667987189266675,157,0.6989278793334961,15.447689358604315,70.9,18.0,6.3,0.0
Rajasthan,"837,295",75.24405747382615,25.630801046484144,0.003979376580130746,711.0403825270306,2.288355731327301,1.9762995528263523,34.78266911782736,332,0.4325557053089142,15.92720070649698,37.8,25.6,8.4,5.784334778785706
Rajasthan,"793,321",71.31437903454453,27.73132047485231,-0.0015199784842597982,219.96534515312356,2.582633895864305,2.3648634626304146,41.727490724038105,113,0.6288407444953918,15.553407269305131,60.3,21.3,4.0,0.0
Rajasthan,"811,327",72.87631147902532,28.222725691609682,0.0036021638945857833,226.17848212552155,2.3315705078030553,2.346016568135342,39.885294236216296,170,0.263152539730072,16.42467958519517,45.9,26.4,6.2,0.0
Rajasthan,"820,335",73.6888415915833,28.798640381222345,0.0014064518275199007,238.06531030185545,2.0775239650033566,2.157368637471522,36.465591389132236,206,0.6715376973152161,15.487917570750287,53.6,24.4,5.1,0.0
Rajasthan,"792,307",71.14673071156662,26.627162241869993,-0.004371620197599006,271.0612838306023,2.9529737847567055,2.240171899237467,40.72527937162966,275,0.5315499901771545,15.721289605522829,53.7,28.1,3.8,0.0
Rajasthan,"795,307",71.43063911840537,26.634173139551773,-0.003864354686811568,277.1670721878387,2.837437900641518,2.2364071136108614,39.89084544405166,310,0.593993067741394,15.610213320455241,57.4,24.6,4.7,0.0
Rajasthan,"847,301",76.11435469824075,26.108289160112474,-0.003509319080557682,673.9661501253838,2.216297619458502,1.9158890932386323,34.903557588263396,257,0.12910965085029602,17.1363550612402,43.3,26.5,8.4,0.0
Rajasthan,"821,310",73.82832687651634,26.880939786299166,0.007164493086445452,420.4207865454692,2.344586616594204,2.0764309126439464,37.73352884370982,340,0.284636527299881,16.345941627173712,55.3,24.9,7.4,0.0
